52 4
21 22 -9.541976103454122
21 23 10.505691821957676
21 24 5.068694260735641
22 21 -11.111240417564593
22 22 5.604709005333394
22 23 10.797033663437963
22 24 -8.956958238797062
23 21 -1.2568175334700884
23 22 1.7103752198740123
23 23 -7.010279658966962
23 24 7.505868153568958
24 21 9.651257484815241
24 22 4.2244031054718665
24 23 -13.728476922723054
24 24 -1.896223962890753
21 25 0.19617918685695088
22 26 0.15892913604661818
23 27 0.08771944466686511
24 28 0.002644920003209017
21 19 0.2563522009858358
21 20 0.16806200509048258
22 19 0.26584611780580497
22 20 0.29053015481914896
23 19 0.13113183427212807
23 20 0.02643992822470065
24 19 0.0033684737112291917
24 20 0.27692563378446083
25 25 -5.117759582836389
25 26 4.824140530925305
25 27 6.338942285052698
25 28 -4.443468056805213
26 25 11.271025198412786
26 26 3.15700406333715
26 27 -13.142291617884778
26 28 1.0742651560936873
27 25 8.26857125184823
27 26 -10.976523474526395
27 27 3.218913337724206
27 28 -4.013626153369298
28 25 -14.213786734353354
28 26 5.929465973750597
28 27 2.1317655346006013
28 28 10.893777516739618
25 29 0.1539680229170891
26 30 0.1859608589603851
27 31 0.02833311365860922
28 32 0.027565391691428152
25 23 0.012626733955738966
25 24 0.10465711397381557
26 23 0.15986827797131858
26 24 0.13071262072434392
27 23 0.2673554418925821
27 24 0.14780560476357388
28 23 0.06564197864871203
28 24 0.00960325690108923
29 29 8.64151014536438
29 30 -6.944042707304029
29 31 5.704831395219337
29 32 -4.401895410719085
30 29 0.24572272590204902
30 30 -5.9903407094422505
30 31 -2.4189702253157135
30 32 7.8593670410572045
31 29 -10.534533443504262
31 30 9.669507859397319
31 31 7.977849299023612
31 32 -3.973591385876787
32 29 -5.585862622420887
32 30 14.490299693690467
32 31 -13.716605220710838
32 32 2.095225485766932
29 33 0.16813725717086425
30 34 0.04117554394861924
31 35 0.08262915628214144
32 36 0.2990517686576765
29 27 0.284981148243805
29 28 0.11411471199741786
30 27 0.128622911158662
30 28 0.23148124794384473
31 27 0.2654027952680351
31 28 0.27488497228967723
32 27 0.26659740517353964
32 28 0.05675046687167013
33 33 12.963262907408865
33 34 -14.76667518714236
33 35 -0.9711411118150307
33 36 7.784515860831537
34 33 9.362364808394664
34 34 4.494751044330861
34 35 -4.620682109953814
34 36 -9.823141650959052
35 33 -11.372794431490112
35 34 4.20517201044034
35 35 9.736871264141513
35 36 -1.406210426424075
36 33 -5.798176513525407
36 34 3.5109635662311485
36 35 -3.041391021724839
36 36 4.863337296918813
33 37 0.27519257104054223
34 38 0.15692229202291344
35 39 0.1964236772374726
36 40 0.12911874112661456
33 31 0.14766585176836425
33 32 0.06351027052877552
34 31 0.08677110394211449
34 32 0.018855466368864347
35 31 0.2998151865679376
35 32 0.051007347834902704
36 31 0.18127649662313694
36 32 0.2828874265970744
37 37 5.8634522646784495
37 38 -12.146492549469295
37 39 0.4652640053241676
37 40 5.016599440429226
38 37 -13.108885593135167
38 38 -2.186928192267426
38 39 8.702942240646124
38 40 6.644406009287655
39 37 8.375000598609024
39 38 11.134366512774857
39 39 -12.392750024364613
39 40 -4.343633853352947
40 37 -2.8058049033260426
40 38 3.7389922030617098
40 39 7.697848039289853
40 40 -6.67183672618474
37 41 0.06759797438393826
38 42 0.07985517098339841
39 43 0.03393445665694215
40 44 0.12052821007000375
37 35 0.24972420789594668
37 36 0.29797499197302274
38 35 0.2954814608654401
38 36 0.1432854639749656
39 35 0.04077642604220659
39 36 0.13529313632924467
40 35 0.08275254221422094
40 36 0.15854052246583825
41 41 -2.3262404440426447
41 42 1.8526050305736703
41 43 -8.89837205025535
41 44 8.688311904307158
42 41 -5.698582774804504
42 42 12.764345874364652
42 43 -2.3372323598672504
42 44 -1.3796880826083955
43 41 -3.00166721292721
43 42 -12.137333285680933
43 43 8.556671047609974
43 44 10.219229310809567
44 41 9.390270869226107
44 42 -10.869243998374648
44 43 7.0304772899876165
44 44 -6.324611455847954
41 45 0.07576897766006087
42 46 0.11586234958632552
43 47 0.03881855895714494
44 48 0.1313804190774094
41 39 0.2612746117037032
41 40 0.296720163174866
42 39 0.08486853750227852
42 40 0.17370979448503512
43 39 0.012535161056537491
43 40 0.1155998228475718
44 39 0.08488601986576279
44 40 0.1480223108364395
45 45 -16.738021452423773
45 46 -6.674914857999139
45 47 8.452835186088512
45 48 10.348598987851217
46 45 1.0256763670673725
46 46 9.224870900496098
46 47 -3.0795099422209096
46 48 -3.5920883790838904
47 45 6.828681883615399
47 46 -1.482865718026037
47 47 -12.840873468831298
47 48 4.231311069787763
48 45 5.08737485586793
48 46 0.6853273729793341
48 47 8.505453317193409
48 48 -7.340836857850705
45 49 0.2259203706965498
46 50 0.1339827574356136
47 51 0.018102350057534442
48 52 0.04589317772798269
45 43 0.23218975122728602
45 44 0.05934398653761494
46 43 0.03272469581416491
46 44 0.26098334938423956
47 43 0.27667227519925364
47 44 0.2053769421445059
48 43 0.2984092476532802
48 44 0.16542819914689225
49 49 6.019721308539416
49 50 -10.395656420619657
49 51 -4.105166679420425
49 52 7.335180438915227
50 49 0.9111877061481564
50 50 -2.625460775735545
50 51 15.24099293790325
50 52 -11.283753706376906
51 49 6.02064007591357
51 50 3.0262726237310154
51 51 -13.248928748421529
51 52 3.059881179648796
52 49 -9.734371973310296
52 50 8.627948153585535
52 51 3.601994171493963
52 52 1.1065617272249122
49 47 0.09563930199748673
49 48 0.28956403744481496
50 47 0.22804732854746673
50 48 0.10976013377046787
51 47 0.1732497532167241
51 48 0.0580759261076857
52 47 0.21717838860526933
52 48 0.15398619961978668
